,0,reporting_year,reporting_number
DURG_1,12869.54296875,2014,1
DURG_2,0.156704843044281,2014,1
DURG_3,5027.99609375,2014,1
DURG_4,15490.73828125,2014,1
DURG_5,1871.9150390625,2014,1
DURG_6,29196.26953125,2014,1
DURG_7,7633.0791015625,2014,1
DURG_8,260.3708801269531,2014,1
DURG_9,5017.06787109375,2014,1
DURG_10,1884.9822998046875,2014,1
DURG_1,19227.68359375,2014,1
DURG_2,1.3748648166656494,2014,1
DURG_3,5250.3408203125,2014,1
DURG_4,5312.46484375,2014,1
DURG_5,6479.67431640625,2014,1
DURG_6,9046.33984375,2014,1
DURG_7,1804.3125,2014,1
DURG_8,0.15871208906173706,2014,1
DURG_9,736.8896484375,2014,1
DURG_10,890.2113037109375,2014,1
DURG_1,14616.92578125,2014,1
DURG_2,0.2965885400772095,2014,1
DURG_3,5087.44921875,2014,1
DURG_4,1694.4842529296875,2014,1
DURG_5,6019.06640625,2014,1
DURG_6,16389.0234375,2014,1
DURG_7,13967.806640625,2014,1
DURG_8,106.56700897216797,2014,1
DURG_9,860.93896484375,2014,1
DURG_10,679.9417724609375,2014,1
DURG_1,33817.6015625,2014,1
DURG_2,0.034806881099939346,2014,1
DURG_3,5625.58984375,2014,1
DURG_4,20048.01171875,2014,1
DURG_5,9774.583984375,2014,1
DURG_6,11919.90234375,2014,1
DURG_7,17379.998046875,2014,1
DURG_8,0.08756561577320099,2014,1
DURG_9,4045.90185546875,2014,1
DURG_10,2812.525146484375,2014,1
DURG_1,16739.54296875,2014,2
DURG_2,0.5975158214569092,2014,2
DURG_3,5483.318359375,2014,2
DURG_4,20622.71484375,2014,2
DURG_5,63.86279296875,2014,2
DURG_6,29734.0390625,2014,2
DURG_7,4034.33984375,2014,2
DURG_8,260.2977294921875,2014,2
DURG_9,5967.82861328125,2014,2
DURG_10,1425.3121337890625,2014,2
DURG_1,23710.875,2014,2
DURG_2,0.37324318289756775,2014,2
DURG_3,7004.8935546875,2014,2
DURG_4,5959.99609375,2014,2
DURG_5,6850.61376953125,2014,2
DURG_6,8797.1640625,2014,2
DURG_7,7852.8515625,2014,2
DURG_8,0.5834042429924011,2014,2
DURG_9,675.51953125,2014,2
DURG_10,474.391357421875,2014,2
DURG_1,13729.8828125,2014,2
DURG_2,0.13299091160297394,2014,2
DURG_3,1761.0205078125,2014,2
DURG_4,715.561767578125,2014,2
DURG_5,5996.9208984375,2014,2
DURG_6,15030.03125,2014,2
DURG_7,12286.849609375,2014,2
DURG_8,106.47966003417969,2014,2
DURG_9,530.81005859375,2014,2
DURG_10,2249.44384765625,2014,2
DURG_1,39546.23046875,2014,2
DURG_2,0.22804401814937592,2014,2
DURG_3,5755.40234375,2014,2
DURG_4,20000.4453125,2014,2
DURG_5,9323.1328125,2014,2
DURG_6,9802.55859375,2014,2
DURG_7,18650.111328125,2014,2
DURG_8,0.03942299261689186,2014,2
DURG_9,3599.49169921875,2014,2
DURG_10,2870.44580078125,2014,2
DURG_1,16324.94140625,2014,3
DURG_2,0.3414599299430847,2014,3
DURG_3,3762.96875,2014,3
DURG_4,1090.30078125,2014,3
DURG_5,303.73095703125,2014,3
DURG_6,29138.82421875,2014,3
DURG_7,1606.208984375,2014,3
DURG_8,260.3215026855469,2014,3
DURG_9,5395.82666015625,2014,3
DURG_10,1120.0322265625,2014,3
DURG_1,17647.9765625,2014,3
DURG_2,0.018392587080597878,2014,3
DURG_3,8258.2919921875,2014,3
DURG_4,6802.93359375,2014,3
DURG_5,6214.24951171875,2014,3
DURG_6,7767.265625,2014,3
DURG_7,3055.00390625,2014,3
DURG_8,0.551423192024231,2014,3
DURG_9,386.3193359375,2014,3
DURG_10,606.853759765625,2014,3
DURG_1,5650.77734375,2014,3
DURG_2,0.36898481845855713,2014,3
DURG_3,1516.56640625,2014,3
DURG_4,357.88720703125,2014,3
DURG_5,5854.3740234375,2014,3
DURG_6,1257.73046875,2014,3
DURG_7,9451.2490234375,2014,3
DURG_8,106.15924835205078,2014,3
DURG_9,351.5546875,2014,3
DURG_10,992.4224853515625,2014,3
DURG_1,34113.59765625,2014,3
DURG_2,0.191440150141716,2014,3
DURG_3,5551.224609375,2014,3
DURG_4,19902.14453125,2014,3
DURG_5,9860.04296875,2014,3
DURG_6,10137.20703125,2014,3
DURG_7,16471.92578125,2014,3
DURG_8,0.37023115158081055,2014,3
DURG_9,2852.61767578125,2014,3
DURG_10,2821.361572265625,2014,3
DURG_1,17522.05078125,2014,4
DURG_2,0.052116066217422485,2014,4
DURG_3,4166.0234375,2014,4
DURG_4,751.22265625,2014,4
DURG_5,98.60107421875,2014,4
DURG_6,29683.533203125,2014,4
DURG_7,2733.48828125,2014,4
DURG_8,260.56201171875,2014,4
DURG_9,6530.31982421875,2014,4
DURG_10,1490.7078857421875,2014,4
DURG_1,15038.07421875,2014,4
DURG_2,0.10720988363027573,2014,4
DURG_3,7720.8994140625,2014,4
DURG_4,6946.525390625,2014,4
