,0,reporting_year,reporting_number
DURG_1,14979.82421875,2014,1
DURG_2,0.5486916899681091,2014,1
DURG_3,4734.8125,2014,1
DURG_4,15385.732421875,2014,1
DURG_5,233.06591796875,2014,1
DURG_6,28460.30078125,2014,1
DURG_7,3431.259765625,2014,1
DURG_8,260.3541259765625,2014,1
DURG_9,6137.46044921875,2014,1
DURG_10,1289.015625,2014,1
DURG_1,17494.578125,2014,1
DURG_2,0.6842931509017944,2014,1
DURG_3,6378.7724609375,2014,1
DURG_4,6458.9345703125,2014,1
DURG_5,7040.39404296875,2014,1
DURG_6,7959.64453125,2014,1
DURG_7,796.517578125,2014,1
DURG_8,0.1119287833571434,2014,1
DURG_9,3258.06591796875,2014,1
DURG_10,720.732421875,2014,1
DURG_1,16923.19140625,2014,2
DURG_2,0.273791640996933,2014,2
DURG_3,4802.666015625,2014,2
DURG_4,8833.32421875,2014,2
DURG_5,336.9423828125,2014,2
DURG_6,28620.443359375,2014,2
DURG_7,2576.32421875,2014,2
DURG_8,260.3340759277344,2014,2
DURG_9,5232.10400390625,2014,2
DURG_10,1494.082275390625,2014,2
DURG_1,17449.30859375,2014,2
DURG_2,0.08054238557815552,2014,2
DURG_3,7079.9912109375,2014,2
DURG_4,7269.7216796875,2014,2
DURG_5,5935.71337890625,2014,2
DURG_6,8325.8359375,2014,2
DURG_7,45.328125,2014,2
DURG_8,0.12687371671199799,2014,2
DURG_9,1973.13232421875,2014,2
DURG_10,898.787109375,2014,2
DURG_1,19592.19921875,2014,3
DURG_2,0.6144010424613953,2014,3
DURG_3,3613.91015625,2014,3
DURG_4,5829.072265625,2014,3
DURG_5,454.4326171875,2014,3
DURG_6,29047.1171875,2014,3
DURG_7,2866.638671875,2014,3
DURG_8,260.1346435546875,2014,3
DURG_9,5917.15087890625,2014,3
DURG_10,1497.911865234375,2014,3
DURG_1,16228.02734375,2014,3
DURG_2,0.10270237177610397,2014,3
DURG_3,7201.8896484375,2014,3
DURG_4,7005.740234375,2014,3
DURG_5,6352.32421875,2014,3
DURG_6,8391.7578125,2014,3
DURG_7,1949.06640625,2014,3
DURG_8,0.07799970358610153,2014,3
DURG_9,639.12451171875,2014,3
DURG_10,903.16064453125,2014,3
DURG_1,17708.08984375,2014,4
DURG_2,0.16027967631816864,2014,4
DURG_3,3628.552734375,2014,4
DURG_4,911.5830078125,2014,4
DURG_5,176.5732421875,2014,4
DURG_6,28777.55859375,2014,4
DURG_7,4548.1171875,2014,4
DURG_8,259.5435791015625,2014,4
DURG_9,5863.65185546875,2014,4
DURG_10,1560.6253662109375,2014,4
DURG_1,18498.84375,2014,4
DURG_2,0.014738090336322784,2014,4
DURG_3,9149.6728515625,2014,4
DURG_4,7874.359375,2014,4
DURG_5,5836.40380859375,2014,4
DURG_6,7445.99609375,2014,4
DURG_7,818.126953125,2014,4
DURG_8,0.031082546338438988,2014,4
DURG_9,522.56884765625,2014,4
DURG_10,656.02685546875,2014,4
DURG_1,9827.9609375,2015,1
DURG_2,0.016066953539848328,2015,1
DURG_3,489.75390625,2015,1
DURG_4,3726.826171875,2015,1
DURG_5,1077.3359375,2015,1
DURG_6,20116.74609375,2015,1
DURG_7,300.607421875,2015,1
DURG_8,260.4984130859375,2015,1
DURG_9,788.9697265625,2015,1
DURG_10,1580.0933837890625,2015,1
DURG_1,18129.109375,2015,1
DURG_2,0.8042150735855103,2015,1
DURG_3,2470.8349609375,2015,1
DURG_4,946.57373046875,2015,1
DURG_5,7632.94775390625,2015,1
DURG_6,11514.18359375,2015,1
DURG_7,13657.0390625,2015,1
DURG_8,84.0868911743164,2015,1
DURG_9,2567.181640625,2015,1
DURG_10,363.518798828125,2015,1
DURG_1,10798.86328125,2015,2
DURG_2,0.028729168698191643,2015,2
DURG_3,99.2890625,2015,2
DURG_4,3465.0009765625,2015,2
DURG_5,2233.54345703125,2015,2
DURG_6,17783.1796875,2015,2
DURG_7,535.771484375,2015,2
DURG_8,260.8228759765625,2015,2
DURG_9,925.42578125,2015,2
DURG_10,1572.09375,2015,2
DURG_1,22521.80859375,2015,2
DURG_2,0.25506359338760376,2015,2
DURG_3,4833.060546875,2015,2
DURG_4,944.37060546875,2015,2
DURG_5,7377.14990234375,2015,2
DURG_6,13317.62890625,2015,2
DURG_7,9798.3125,2015,2
DURG_8,54.49252700805664,2015,2
DURG_9,1500.528076171875,2015,2
DURG_10,1261.42822265625,2015,2
DURG_1,11931.375,2015,3
DURG_2,0.6605443358421326,2015,3
DURG_3,285.328125,2015,3
DURG_4,3947.5908203125,2015,3
DURG_5,3639.9501953125,2015,3
DURG_6,19165.0546875,2015,3
DURG_7,2400.798828125,2015,3
DURG_8,259.9740295410156,2015,3
DURG_9,1057.67236328125,2015,3
DURG_10,1713.3214111328125,2015,3
DURG_1,16508.640625,2015,3
DURG_2,0.27823764085769653,2015,3
DURG_3,11050.1611328125,2015,3
DURG_4,1072.02294921875,2015,3
DURG_5,7100.27392578125,2015,3
DURG_6,14564.03125,2015,3
DURG_7,4804.771484375,2015,3
DURG_8,112.06268310546875,2015,3
DURG_9,1329.2763671875,2015,3
DURG_10,34.587646484375,2015,3
DURG_1,10305.23046875,2015,4
DURG_2,0.24944579601287842,2015,4
DURG_3,1086.59375,2015,4
DURG_4,3440.4306640625,2015,4
DURG_5,1506.640625,2015,4
DURG_6,17387.5390625,2015,4
DURG_7,4715.521484375,2015,4
DURG_8,260.59991455078125,2015,4
DURG_9,539.84716796875,2015,4
DURG_10,1095.4560546875,2015,4
DURG_1,14741.0234375,2015,4
DURG_2,0.17840445041656494,2015,4
DURG_3,12342.1494140625,2015,4
DURG_4,1071.3837890625,2015,4
DURG_5,6707.578125,2015,4
DURG_6,8632.16796875,2015,4
DURG_7,10458.34375,2015,4
DURG_8,108.17214965820312,2015,4
DURG_9,1628.862060546875,2015,4
DURG_10,380.589599609375,2015,4
