,0,reporting_year,reporting_number
DURG_1,41773.26953125,2010,1
DURG_2,0.4142276644706726,2010,1
DURG_3,13336.44140625,2010,1
DURG_4,14932.75390625,2010,1
DURG_5,3772.181396484375,2010,1
DURG_6,26016.14453125,2010,1
DURG_7,9943.279296875,2010,1
DURG_8,264.1413269042969,2010,1
DURG_9,3979.98193359375,2010,1
DURG_10,512.865234375,2010,1
DURG_1,39525.96875,2010,1
DURG_2,50.70711898803711,2010,1
DURG_3,11437.6669921875,2010,1
DURG_4,10124.2236328125,2010,1
DURG_5,8731.970703125,2010,1
DURG_6,21372.30078125,2010,1
DURG_7,8318.1865234375,2010,1
DURG_8,1.7372775077819824,2010,1
DURG_9,8435.755859375,2010,1
DURG_10,4898.2431640625,2010,1
DURG_1,40236.46484375,2010,2
DURG_2,0.32789427042007446,2010,2
DURG_3,14975.90234375,2010,2
DURG_4,14979.8212890625,2010,2
DURG_5,3437.65966796875,2010,2
DURG_6,21036.94921875,2010,2
DURG_7,9270.7119140625,2010,2
DURG_8,253.6195526123047,2010,2
DURG_9,4037.40185546875,2010,2
DURG_10,611.507080078125,2010,2
DURG_1,70375.5234375,2010,2
DURG_2,54.1231575012207,2010,2
DURG_3,13437.1376953125,2010,2
DURG_4,10144.3330078125,2010,2
DURG_5,8677.3212890625,2010,2
DURG_6,24060.82421875,2010,2
DURG_7,7839.3662109375,2010,2
DURG_8,0.00907506886869669,2010,2
DURG_9,14115.1953125,2010,2
DURG_10,4630.2001953125,2010,2
DURG_1,11785.71484375,2010,3
DURG_2,0.10271918773651123,2010,3
DURG_3,15329.515625,2010,3
DURG_4,14897.1005859375,2010,3
DURG_5,3419.9970703125,2010,3
DURG_6,25672.44140625,2010,3
DURG_7,10459.2060546875,2010,3
DURG_8,253.73583984375,2010,3
DURG_9,4580.44189453125,2010,3
DURG_10,670.90576171875,2010,3
DURG_1,75056.4609375,2010,3
DURG_2,91.1968002319336,2010,3
DURG_3,9908.2626953125,2010,3
DURG_4,9520.8173828125,2010,3
DURG_5,8896.1259765625,2010,3
DURG_6,16195.5234375,2010,3
DURG_7,8426.8720703125,2010,3
DURG_8,3.183997631072998,2010,3
DURG_9,13030.83203125,2010,3
DURG_10,3903.5986328125,2010,3
DURG_1,14072.5859375,2010,4
DURG_2,0.3709581196308136,2010,4
DURG_3,17510.87890625,2010,4
DURG_4,14806.7431640625,2010,4
DURG_5,2927.51416015625,2010,4
DURG_6,10967.60546875,2010,4
DURG_7,9948.1455078125,2010,4
DURG_8,256.1089782714844,2010,4
DURG_9,4848.95654296875,2010,4
DURG_10,491.976806640625,2010,4
DURG_1,69094.7109375,2010,4
DURG_2,204.71588134765625,2010,4
DURG_3,12234.8212890625,2010,4
DURG_4,9971.2060546875,2010,4
DURG_5,8548.318359375,2010,4
DURG_6,27120.69140625,2010,4
DURG_7,6596.994140625,2010,4
DURG_8,8.215149879455566,2010,4
DURG_9,7381.60205078125,2010,4
DURG_10,3454.08447265625,2010,4
DURG_1,67360.09375,2011,1
DURG_2,187.2041473388672,2011,1
DURG_3,2317.2109375,2011,1
DURG_4,3117.095703125,2011,1
DURG_5,4264.41357421875,2011,1
DURG_6,7697.9140625,2011,1
DURG_7,8262.423828125,2011,1
DURG_8,259.2640075683594,2011,1
DURG_9,6732.42822265625,2011,1
DURG_10,2700.958251953125,2011,1
DURG_1,16343.29296875,2011,1
DURG_2,0.12572532892227173,2011,1
DURG_3,9587.3701171875,2011,1
DURG_4,7064.4921875,2011,1
DURG_5,8360.484375,2011,1
DURG_6,11647.990234375,2011,1
DURG_7,9769.337890625,2011,1
DURG_8,6.0609517097473145,2011,1
DURG_9,1321.716796875,2011,1
DURG_10,380.65087890625,2011,1
DURG_1,64406.40234375,2011,2
DURG_2,142.4398651123047,2011,2
DURG_3,2057.275390625,2011,2
DURG_4,5268.365234375,2011,2
DURG_5,4065.353515625,2011,2
DURG_6,1249.78515625,2011,2
DURG_7,8756.8681640625,2011,2
DURG_8,263.86602783203125,2011,2
DURG_9,6304.41552734375,2011,2
DURG_10,2165.837646484375,2011,2
DURG_1,2214.0703125,2011,2
DURG_2,0.32307666540145874,2011,2
DURG_3,10698.4287109375,2011,2
DURG_4,7339.986328125,2011,2
DURG_5,8308.61328125,2011,2
DURG_6,11651.05078125,2011,2
DURG_7,9369.59765625,2011,2
DURG_8,0.5603444576263428,2011,2
DURG_9,1933.48974609375,2011,2
DURG_10,173.151611328125,2011,2
DURG_1,58998.36328125,2011,3
DURG_2,152.9987335205078,2011,3
DURG_3,2498.3125,2011,3
DURG_4,308.935546875,2011,3
DURG_5,3717.22265625,2011,3
DURG_6,901.91796875,2011,3
DURG_7,9795.8447265625,2011,3
DURG_8,257.49212646484375,2011,3
DURG_9,6362.68212890625,2011,3
DURG_10,2362.383056640625,2011,3
DURG_1,11783.984375,2011,3
DURG_2,0.7840250730514526,2011,3
DURG_3,9688.3662109375,2011,3
DURG_4,6094.310546875,2011,3
DURG_5,7904.80078125,2011,3
DURG_6,7906.24609375,2011,3
DURG_7,9050.8251953125,2011,3
DURG_8,3.227993965148926,2011,3
DURG_9,1549.38671875,2011,3
DURG_10,20.049072265625,2011,3
DURG_1,8167.14453125,2011,4
DURG_2,101.89529418945312,2011,4
DURG_3,4201.81640625,2011,4
DURG_4,2238.9951171875,2011,4
DURG_5,3336.24951171875,2011,4
DURG_6,2126.640625,2011,4
DURG_7,9269.7041015625,2011,4
DURG_8,254.68609619140625,2011,4
DURG_9,5506.05126953125,2011,4
DURG_10,2049.461181640625,2011,4
DURG_1,19906.2890625,2011,4
DURG_2,0.17912918329238892,2011,4
DURG_3,9941.1728515625,2011,4
DURG_4,3336.16650390625,2011,4
DURG_5,7548.748046875,2011,4
DURG_6,15104.845703125,2011,4
DURG_7,8685.2412109375,2011,4
DURG_8,2.6766858100891113,2011,4
DURG_9,1349.166015625,2011,4
DURG_10,181.29150390625,2011,4
DURG_1,16151.99609375,2012,1
DURG_2,0.14589425921440125,2012,1
DURG_3,707.208984375,2012,1
DURG_4,12657.7197265625,2012,1
DURG_5,2572.8154296875,2012,1
DURG_6,27947.27734375,2012,1
DURG_7,12431.65234375,2012,1
DURG_8,258.5484313964844,2012,1
DURG_9,7427.30615234375,2012,1
DURG_10,1596.7689208984375,2012,1
DURG_1,23322.0625,2012,1
DURG_2,0.5608065128326416,2012,1
DURG_3,14627.5927734375,2012,1
DURG_4,3296.9501953125,2012,1
DURG_5,8430.1630859375,2012,1
DURG_6,10297.9453125,2012,1
DURG_7,5471.2392578125,2012,1
DURG_8,0.1684878170490265,2012,1
DURG_9,1529.74755859375,2012,1
DURG_10,252.11376953125,2012,1
DURG_1,11285.61328125,2012,2
DURG_2,0.12852813303470612,2012,2
DURG_3,1260.263671875,2012,2
DURG_4,10532.5791015625,2012,2
DURG_5,2727.21044921875,2012,2
DURG_6,28130.814453125,2012,2
DURG_7,11398.5498046875,2012,2
DURG_8,258.7635803222656,2012,2
DURG_9,8787.46875,2012,2
DURG_10,1808.9979248046875,2012,2
DURG_1,25203.0390625,2012,2
DURG_2,0.3531222641468048,2012,2
DURG_3,15587.8076171875,2012,2
DURG_4,3301.890625,2012,2
DURG_5,8592.28125,2012,2
DURG_6,10870.74609375,2012,2
DURG_7,5222.67578125,2012,2
DURG_8,1.2693856954574585,2012,2
DURG_9,1917.73974609375,2012,2
DURG_10,321.078125,2012,2
DURG_1,16393.703125,2012,3
DURG_2,0.19600845873355865,2012,3
DURG_3,96.40234375,2012,3
DURG_4,6106.4267578125,2012,3
DURG_5,2556.00537109375,2012,3
DURG_6,26402.849609375,2012,3
DURG_7,11620.8271484375,2012,3
DURG_8,261.5044250488281,2012,3
DURG_9,10348.65625,2012,3
DURG_10,1726.726318359375,2012,3
DURG_1,40943.0234375,2012,3
DURG_2,0.22439470887184143,2012,3
DURG_3,17569.05078125,2012,3
DURG_4,2224.76708984375,2012,3
DURG_5,8403.333984375,2012,3
DURG_6,14581.15625,2012,3
DURG_7,4562.91015625,2012,3
DURG_8,1.0327521562576294,2012,3
DURG_9,2380.3935546875,2012,3
DURG_10,102.89794921875,2012,3
DURG_1,12943.73828125,2012,4
DURG_2,0.1406792402267456,2012,4
DURG_3,2346.751953125,2012,4
DURG_4,11675.501953125,2012,4
DURG_5,1504.1240234375,2012,4
DURG_6,28861.3671875,2012,4
DURG_7,11279.4921875,2012,4
DURG_8,259.28253173828125,2012,4
DURG_9,11531.921875,2012,4
DURG_10,1764.51025390625,2012,4
DURG_1,40081.7734375,2012,4
DURG_2,0.07812660187482834,2012,4
DURG_3,18117.48828125,2012,4
DURG_4,1677.10009765625,2012,4
DURG_5,8260.712890625,2012,4
DURG_6,12310.623046875,2012,4
DURG_7,5248.4091796875,2012,4
DURG_8,5.7776055335998535,2012,4
DURG_9,3937.36865234375,2012,4
DURG_10,26.406982421875,2012,4
DURG_1,36957.11328125,2013,1
DURG_2,0.1553625762462616,2013,1
DURG_3,4633.8515625,2013,1
DURG_4,7654.9169921875,2013,1
DURG_5,3221.64453125,2013,1
DURG_6,25593.60546875,2013,1
DURG_7,8163.32421875,2013,1
DURG_8,260.2255859375,2013,1
DURG_9,6314.10791015625,2013,1
DURG_10,682.89013671875,2013,1
DURG_1,11250.90625,2013,1
DURG_2,0.3129054009914398,2013,1
DURG_3,16527.75,2013,1
DURG_4,14039.7880859375,2013,1
DURG_5,7307.33056640625,2013,1
DURG_6,4024.84375,2013,1
DURG_7,3398.087890625,2013,1
DURG_8,1.0886355638504028,2013,1
DURG_9,2037.3994140625,2013,1
DURG_10,330.660400390625,2013,1
DURG_1,22300.86328125,2013,2
DURG_2,0.08427836000919342,2013,2
DURG_3,4318.443359375,2013,2
DURG_4,5806.5498046875,2013,2
DURG_5,3283.87255859375,2013,2
DURG_6,28935.021484375,2013,2
DURG_7,7916.2177734375,2013,2
DURG_8,261.37030029296875,2013,2
DURG_9,6300.03759765625,2013,2
DURG_10,733.052978515625,2013,2
DURG_1,1611.21875,2013,2
DURG_2,0.3501305878162384,2013,2
DURG_3,17379.69921875,2013,2
DURG_4,12022.2578125,2013,2
DURG_5,7121.51513671875,2013,2
DURG_6,5253.18359375,2013,2
DURG_7,3223.5625,2013,2
DURG_8,0.49737557768821716,2013,2
DURG_9,4568.50048828125,2013,2
DURG_10,1049.650390625,2013,2
DURG_1,16222.09375,2013,3
DURG_2,0.23376618325710297,2013,3
DURG_3,4433.087890625,2013,3
DURG_4,6907.1669921875,2013,3
DURG_5,3199.61376953125,2013,3
DURG_6,28089.3984375,2013,3
DURG_7,8473.669921875,2013,3
DURG_8,261.70965576171875,2013,3
DURG_9,6991.73291015625,2013,3
DURG_10,773.670654296875,2013,3
DURG_1,2512.203125,2013,3
DURG_2,0.000784955860581249,2013,3
DURG_3,15841.1083984375,2013,3
DURG_4,14127.4873046875,2013,3
DURG_5,7843.5390625,2013,3
DURG_6,7094.18359375,2013,3
DURG_7,5349.12109375,2013,3
DURG_8,1.8795043230056763,2013,3
DURG_9,2584.78564453125,2013,3
DURG_10,1022.9833984375,2013,3
DURG_1,16178.9140625,2013,4
DURG_2,0.3300117552280426,2013,4
DURG_3,5870.396484375,2013,4
DURG_4,7860.69189453125,2013,4
DURG_5,3300.24951171875,2013,4
DURG_6,28042.623046875,2013,4
DURG_7,9717.919921875,2013,4
DURG_8,256.9662780761719,2013,4
DURG_9,6724.46435546875,2013,4
DURG_10,901.0703125,2013,4
DURG_1,5010.1796875,2013,4
DURG_2,0.3399119973182678,2013,4
DURG_3,13528.0283203125,2013,4
DURG_4,13597.6572265625,2013,4
DURG_5,6788.587890625,2013,4
DURG_6,11174.732421875,2013,4
DURG_7,4059.28125,2013,4
DURG_8,2.93367600440979,2013,4
DURG_9,4828.92529296875,2013,4
DURG_10,1038.750244140625,2013,4
DURG_1,17601.6953125,2014,1
DURG_2,0.08419685810804367,2014,1
DURG_3,5184.267578125,2014,1
DURG_4,2643.509765625,2014,1
DURG_5,522.43359375,2014,1
DURG_6,28424.455078125,2014,1
DURG_7,5706.216796875,2014,1
DURG_8,260.7618713378906,2014,1
DURG_9,7458.29248046875,2014,1
DURG_10,1438.6290283203125,2014,1
DURG_1,13443.66796875,2014,1
DURG_2,0.2852362096309662,2014,1
DURG_3,9156.1083984375,2014,1
DURG_4,5852.453125,2014,1
DURG_5,7186.427734375,2014,1
DURG_6,6257.74609375,2014,1
DURG_7,3669.822265625,2014,1
DURG_8,0.3615255653858185,2014,1
DURG_9,39.3818359375,2014,1
DURG_10,497.057861328125,2014,1
DURG_1,16081.734375,2014,2
DURG_2,0.02607537806034088,2014,2
DURG_3,4175.33984375,2014,2
DURG_4,456.423828125,2014,2
DURG_5,283.38525390625,2014,2
DURG_6,29339.98046875,2014,2
DURG_7,5915.94140625,2014,2
DURG_8,261.44049072265625,2014,2
DURG_9,7005.43310546875,2014,2
DURG_10,1486.8883056640625,2014,2
DURG_1,13488.94921875,2014,2
DURG_2,0.017448190599679947,2014,2
DURG_3,9002.5517578125,2014,2
DURG_4,6137.0673828125,2014,2
DURG_5,7526.99462890625,2014,2
DURG_6,7385.078125,2014,2
DURG_7,2669.935546875,2014,2
DURG_8,2.4971232414245605,2014,2
DURG_9,639.2763671875,2014,2
DURG_10,142.917236328125,2014,2
DURG_1,18853.69921875,2014,3
DURG_2,0.018751682713627815,2014,3
DURG_3,6094.689453125,2014,3
DURG_4,5722.078125,2014,3
DURG_5,222.7197265625,2014,3
DURG_6,27513.779296875,2014,3
DURG_7,6262.951171875,2014,3
DURG_8,262.98486328125,2014,3
DURG_9,6152.49267578125,2014,3
DURG_10,1550.5372314453125,2014,3
DURG_1,16505.66015625,2014,3
DURG_2,0.43633460998535156,2014,3
DURG_3,6902.5888671875,2014,3
DURG_4,7234.9111328125,2014,3
DURG_5,6740.59619140625,2014,3
DURG_6,5960.0078125,2014,3
DURG_7,2674.228515625,2014,3
DURG_8,0.1450432986021042,2014,3
DURG_9,272.63134765625,2014,3
DURG_10,99.54345703125,2014,3
DURG_1,18950.33203125,2014,4
DURG_2,0.009473309852182865,2014,4
DURG_3,6811.26953125,2014,4
DURG_4,5633.0537109375,2014,4
DURG_5,374.65771484375,2014,4
DURG_6,29490.177734375,2014,4
DURG_7,8009.4677734375,2014,4
DURG_8,260.8192138671875,2014,4
DURG_9,6123.61474609375,2014,4
DURG_10,1518.6209716796875,2014,4
DURG_1,17319.84765625,2014,4
DURG_2,0.18268606066703796,2014,4
DURG_3,7367.2861328125,2014,4
DURG_4,5952.533203125,2014,4
DURG_5,6419.17236328125,2014,4
DURG_6,6310.875,2014,4
DURG_7,1573.25,2014,4
DURG_8,1.4500246047973633,2014,4
DURG_9,77.07177734375,2014,4
DURG_10,443.962158203125,2014,4
