,0,reporting_year,reporting_number
DURG_1,17035.45703125,2014,1
DURG_2,0.11963411420583725,2014,1
DURG_3,3778.2578125,2014,1
DURG_4,15613.1650390625,2014,1
DURG_5,137.69384765625,2014,1
DURG_6,57331.60546875,2014,1
DURG_7,4163.142578125,2014,1
DURG_8,260.39691162109375,2014,1
DURG_9,5341.38232421875,2014,1
DURG_10,1695.680419921875,2014,1
DURG_1,10058.5859375,2014,1
DURG_2,0.31912317872047424,2014,1
DURG_3,5475.3798828125,2014,1
DURG_4,5995.6630859375,2014,1
DURG_5,2464.3193359375,2014,1
DURG_6,39618.48828125,2014,1
DURG_7,2460.173828125,2014,1
DURG_8,0.20426732301712036,2014,1
DURG_9,1283.017822265625,2014,1
DURG_10,608.9580078125,2014,1
DURG_1,6959.984375,2014,1
DURG_2,0.02666327729821205,2014,1
DURG_3,485.7197265625,2014,1
DURG_4,707.4853515625,2014,1
DURG_5,9942.259765625,2014,1
DURG_6,3642.1484375,2014,1
DURG_7,12180.279296875,2014,1
DURG_8,106.70938110351562,2014,1
DURG_9,6734.7998046875,2014,1
DURG_10,3811.21240234375,2014,1
DURG_1,74411.15625,2014,1
DURG_2,0.012340761721134186,2014,1
DURG_3,26014.931640625,2014,1
DURG_4,20924.765625,2014,1
DURG_5,12898.6279296875,2014,1
DURG_6,41273.7890625,2014,1
DURG_7,27650.376953125,2014,1
DURG_8,0.12314389646053314,2014,1
DURG_9,3213.84521484375,2014,1
DURG_10,5248.44921875,2014,1
DURG_1,20336.91015625,2014,2
DURG_2,0.02494640089571476,2014,2
DURG_3,4262.16015625,2014,2
DURG_4,5032.048828125,2014,2
DURG_5,63.01318359375,2014,2
DURG_6,28085.416015625,2014,2
DURG_7,4389.369140625,2014,2
DURG_8,260.4006652832031,2014,2
DURG_9,4610.45654296875,2014,2
DURG_10,1596.0142822265625,2014,2
DURG_1,11394.56640625,2014,2
DURG_2,0.15872201323509216,2014,2
DURG_3,5485.6533203125,2014,2
DURG_4,6521.732421875,2014,2
DURG_5,6692.57275390625,2014,2
DURG_6,8009.16796875,2014,2
DURG_7,21122.474609375,2014,2
DURG_8,0.05754772573709488,2014,2
DURG_9,67.1865234375,2014,2
DURG_10,230.487060546875,2014,2
DURG_1,5030.6328125,2014,2
DURG_2,0.06141859292984009,2014,2
DURG_3,2735.4375,2014,2
DURG_4,800.73291015625,2014,2
DURG_5,3948.17333984375,2014,2
DURG_6,11704.578125,2014,2
DURG_7,6724.55859375,2014,2
DURG_8,102.33756256103516,2014,2
DURG_9,499.37744140625,2014,2
DURG_10,1884.297119140625,2014,2
DURG_1,73650.6328125,2014,2
DURG_2,0.012468545697629452,2014,2
DURG_3,25876.080078125,2014,2
DURG_4,20930.59765625,2014,2
DURG_5,12888.2548828125,2014,2
DURG_6,41231.72265625,2014,2
DURG_7,27683.6875,2014,2
DURG_8,0.024051262065768242,2014,2
DURG_9,3550.5,2014,2
DURG_10,5234.65380859375,2014,2
DURG_1,15917.02734375,2014,3
DURG_2,0.2747185230255127,2014,3
DURG_3,2633.2890625,2014,3
DURG_4,2874.515625,2014,3
DURG_5,7546.5966796875,2014,3
DURG_6,29512.76953125,2014,3
DURG_7,4530.60546875,2014,3
DURG_8,260.475341796875,2014,3
DURG_9,4146.5107421875,2014,3
DURG_10,1575.6304931640625,2014,3
DURG_1,22062.984375,2014,3
DURG_2,0.139435812830925,2014,3
DURG_3,7104.8154296875,2014,3
DURG_4,7369.5087890625,2014,3
DURG_5,11695.8857421875,2014,3
DURG_6,5465.28515625,2014,3
DURG_7,16894.158203125,2014,3
DURG_8,0.08565396815538406,2014,3
DURG_9,511.60205078125,2014,3
DURG_10,317.98876953125,2014,3
DURG_1,101.23046875,2014,3
DURG_2,0.02163863182067871,2014,3
DURG_3,1384.5078125,2014,3
DURG_4,758.625,2014,3
DURG_5,5049.88134765625,2014,3
DURG_6,1865.5390625,2014,3
DURG_7,1835.248046875,2014,3
DURG_8,7.553314208984375,2014,3
DURG_9,2927.31640625,2014,3
DURG_10,4974.22705078125,2014,3
DURG_1,74416.9453125,2014,3
DURG_2,0.06228085979819298,2014,3
DURG_3,26164.177734375,2014,3
DURG_4,20961.873046875,2014,3
DURG_5,12898.6533203125,2014,3
DURG_6,41482.296875,2014,3
DURG_7,27758.099609375,2014,3
DURG_8,0.20693878829479218,2014,3
DURG_9,3532.663818359375,2014,3
DURG_10,5241.7490234375,2014,3
DURG_1,19669.8359375,2014,4
DURG_2,0.12065745145082474,2014,4
DURG_3,5592.111328125,2014,4
DURG_4,3610.5419921875,2014,4
DURG_5,7628.658203125,2014,4
DURG_6,28525.55078125,2014,4
DURG_7,5509.404296875,2014,4
DURG_8,260.4933776855469,2014,4
DURG_9,5805.99462890625,2014,4
DURG_10,1483.1497802734375,2014,4
DURG_1,19708.140625,2014,4
DURG_2,0.2038869857788086,2014,4
DURG_3,7577.6845703125,2014,4
DURG_4,7794.5439453125,2014,4
DURG_5,3175.5517578125,2014,4
DURG_6,40937.5703125,2014,4
DURG_7,832.7890625,2014,4
DURG_8,0.25913378596305847,2014,4
DURG_9,5005.9208984375,2014,4
DURG_10,83.791748046875,2014,4
DURG_1,230.82421875,2014,4
DURG_2,0.09141351282596588,2014,4
DURG_3,5634.4765625,2014,4
DURG_4,852.202880859375,2014,4
DURG_5,5527.00634765625,2014,4
DURG_6,1154.234375,2014,4
DURG_7,2573.4375,2014,4
DURG_8,122.62127685546875,2014,4
DURG_9,3132.420654296875,2014,4
DURG_10,2337.486328125,2014,4
DURG_1,74410.71875,2014,4
DURG_2,0.009666494093835354,2014,4
DURG_3,26146.767578125,2014,4
DURG_4,20962.40625,2014,4
DURG_5,12878.4345703125,2014,4
DURG_6,41329.81640625,2014,4
DURG_7,27042.05078125,2014,4
DURG_8,0.14943714439868927,2014,4
DURG_9,3046.20654296875,2014,4
DURG_10,5240.39208984375,2014,4
