,0,reporting_year,reporting_number
DURG_5,1980.584473,2012,3
DURG_6,31575.48633,2012,3
DURG_7,11926.95117,2012,3
DURG_8,259.8573303,2012,3
DURG_9,9820.236328,2012,3
DURG_10,1850.563965,2012,3
DURG_1,14186.36719,2012,3
DURG_2,0.84673804,2012,3
DURG_3,12099.73926,2012,3
DURG_4,2642.255859,2012,3
DURG_5,8737.779297,2012,3
DURG_6,15636.70313,2012,3
DURG_7,6422.183594,2012,3
DURG_8,1.135745406,2012,3
DURG_9,3094.654297,2012,3
DURG_10,588.8239746,2012,3
DURG_1,4535.425781,2012,3
DURG_2,0.366838187,2012,3
DURG_3,13843.41016,2012,3
DURG_4,1969.903198,2012,3
DURG_5,7251.339355,2012,3
DURG_6,22130.9375,2012,3
DURG_7,12528.94727,2012,3
DURG_8,106.6439285,2012,3
DURG_9,326.9741211,2012,3
DURG_10,106.6014404,2012,3
DURG_1,47790.45313,2012,3
DURG_2,0.967092574,2012,3
DURG_3,4380.966797,2012,3
DURG_4,20432.89063,2012,3
DURG_5,9913.699219,2012,3
DURG_6,11675.74609,2012,3
DURG_7,16129.49414,2012,3
DURG_8,1.053121686,2012,3
DURG_9,1048.900879,2012,3
DURG_10,3055.563721,2012,3
DURG_1,10055.61719,2012,4
DURG_2,0.696897745,2012,4
DURG_3,3519.662109,2012,4
DURG_4,11023.90137,2012,4
DURG_5,2532.889648,2012,4
DURG_6,30233.35547,2012,4
DURG_7,13395.01074,2012,4
DURG_8,257.633606,2012,4
DURG_9,8037.550293,2012,4
DURG_10,1803.924927,2012,4
DURG_1,9884.714844,2012,4
DURG_2,0.106086656,2012,4
DURG_3,16351.12402,2012,4
DURG_4,1690.508789,2012,4
DURG_5,8501.052734,2012,4
DURG_6,14330.80273,2012,4
DURG_7,7773.135742,2012,4
DURG_8,0.023050318,2012,4
DURG_9,3260.199707,2012,4
DURG_10,602.9858398,2012,4
DURG_1,1560.042969,2012,4
DURG_2,0.407644242,2012,4
DURG_3,10176.67383,2012,4
DURG_4,1447.372437,2012,4
DURG_5,6192.748535,2012,4
DURG_6,16817.09766,2012,4
DURG_7,10977.2168,2012,4
DURG_8,106.7760773,2012,4
DURG_9,1543.717773,2012,4
DURG_10,3.170532227,2012,4
DURG_1,43176.23047,2012,4
DURG_2,0.655570805,2012,4
DURG_3,7191.466797,2012,4
DURG_4,20571.17578,2012,4
DURG_5,10035.88379,2012,4
DURG_6,11090.83398,2012,4
DURG_7,16533.27539,2012,4
DURG_8,1.625944495,2012,4
DURG_9,734.8041992,2012,4
DURG_10,2948.188477,2012,4
DURG_1,28221.16016,2013,1
DURG_2,0.020869166,2013,1
DURG_3,2266.269531,2013,1
DURG_4,5536.393555,2013,1
DURG_5,2168.357422,2013,1
DURG_6,28560.20703,2013,1
DURG_7,8778.694336,2013,1
DURG_8,260.2681274,2013,1
DURG_9,7523.480957,2013,1
DURG_10,1442.609253,2013,1
DURG_1,15618.75781,2013,1
DURG_2,0.486340284,2013,1
DURG_3,16597.63281,2013,1
DURG_4,8800.603516,2013,1
DURG_5,8121.648438,2013,1
DURG_6,14732.77734,2013,1
DURG_7,7501.314453,2013,1
DURG_8,1.084977388,2013,1
DURG_9,1899.93457,2013,1
DURG_10,12.71118164,2013,1
DURG_1,8758.867188,2013,1
DURG_2,0.597710967,2013,1
DURG_3,5657.671875,2013,1
DURG_4,9599.726563,2013,1
DURG_5,6851.011719,2013,1
DURG_6,6110.054688,2013,1
DURG_7,12891.32031,2013,1
DURG_8,108.6387711,2013,1
DURG_9,1250.570801,2013,1
DURG_10,1500.504272,2013,1
DURG_1,41381.69141,2013,1
DURG_2,0.889715433,2013,1
DURG_3,4360.566406,2013,1
DURG_4,20134.16797,2013,1
DURG_5,9426.754883,2013,1
DURG_6,8837.646484,2013,1
DURG_7,15873.15625,2013,1
DURG_8,1.516128302,2013,1
DURG_9,390.1491699,2013,1
DURG_10,2889.798584,2013,1
DURG_1,24106.21484,2013,2
DURG_2,0.442953318,2013,2
DURG_3,5384.060547,2013,2
DURG_4,3550.616211,2013,2
DURG_5,3413.011719,2013,2
DURG_6,28467.52734,2013,2
DURG_7,9535.375,2013,2
DURG_8,259.350708,2013,2
DURG_9,9023.609375,2013,2
DURG_10,1055.54834,2013,2
DURG_1,7098.171875,2013,2
DURG_2,0.582775712,2013,2
DURG_3,13276.6377,2013,2
DURG_4,11331.25195,2013,2
DURG_5,7855.783203,2013,2
DURG_6,14163.49609,2013,2
DURG_7,7041.382813,2013,2
DURG_8,1.592816472,2013,2
DURG_9,4376.661621,2013,2
DURG_10,503.7368164,2013,2
DURG_1,4434.527344,2013,2
DURG_2,0.178266212,2013,2
DURG_3,4879.314453,2013,2
DURG_4,10767.53125,2013,2
DURG_5,6421.010742,2013,2
DURG_6,7634.855469,2013,2
DURG_7,12877.68945,2013,2
DURG_8,108.9278793,2013,2
DURG_9,1307.656738,2013,2
DURG_10,1063.324585,2013,2
DURG_1,38417.11719,2013,2
DURG_2,0.688029289,2013,2
DURG_3,5541.666016,2013,2
DURG_4,20018.20313,2013,2
DURG_5,9432.274414,2013,2
DURG_6,8973.105469,2013,2
DURG_7,16266.84375,2013,2
DURG_8,1.288144231,2013,2
DURG_9,373.2192383,2013,2
DURG_10,2722.976318,2013,2
DURG_1,15157.33594,2013,3
DURG_2,0.397992432,2013,3
DURG_3,3708.652344,2013,3
DURG_4,4944.823242,2013,3
DURG_5,3172.229492,2013,3
DURG_6,29667.08203,2013,3
DURG_7,10059.20508,2013,3
DURG_8,260.0982361,2013,3
DURG_9,7657.19873,2013,3
DURG_10,1121.597412,2013,3
DURG_1,11681.29688,2013,3
DURG_2,0.239117324,2013,3
DURG_3,15116.5127,2013,3
DURG_4,9446.803711,2013,3
DURG_5,7058.871582,2013,3
DURG_6,14421.37891,2013,3
DURG_7,5482.206055,2013,3
DURG_8,1.86702168,2013,3
DURG_9,4056.799316,2013,3
DURG_10,531.8720703,2013,3
DURG_1,2000.976563,2013,3
DURG_2,0.078063399,2013,3
DURG_3,6619.386719,2013,3
DURG_4,9377.244141,2013,3
DURG_5,6346.532715,2013,3
DURG_6,15129.76563,2013,3
DURG_7,11906.35254,2013,3
DURG_8,105.634491,2013,3
DURG_9,1963.928711,2013,3
DURG_10,18.72900391,2013,3
DURG_1,30066.89453,2013,3
DURG_2,0.871447802,2013,3
DURG_3,5766.78125,2013,3
DURG_4,20142.62109,2013,3
DURG_5,9373.845703,2013,3
DURG_6,21406.59766,2013,3
DURG_7,16029.81934,2013,3
DURG_8,1.299031615,2013,3
DURG_9,787.8955078,2013,3
DURG_10,2875.52832,2013,3
DURG_1,12074.19531,2013,4
DURG_2,0.405459732,2013,4
DURG_3,2550.117188,2013,4
DURG_4,8202.980469,2013,4
DURG_5,3331.003418,2013,4
DURG_6,27151.87109,2013,4
DURG_7,11134.5625,2013,4
DURG_8,259.0527039,2013,4
DURG_9,7034.016113,2013,4
DURG_10,1116.062012,2013,4
