,0,reporting_year,reporting_number
DURG_1,79326.546875,2013,1
DURG_2,0.12599529325962067,2013,1
DURG_3,3940.923828125,2013,1
DURG_4,8132.7158203125,2013,1
DURG_5,3876.45458984375,2013,1
DURG_6,29488.4453125,2013,1
DURG_7,5741.705078125,2013,1
DURG_8,260.52130126953125,2013,1
DURG_9,4262.10498046875,2013,1
DURG_10,507.235107421875,2013,1
DURG_1,23884.9140625,2013,1
DURG_2,0.18592751026153564,2013,1
DURG_3,13821.5888671875,2013,1
DURG_4,15066.5830078125,2013,1
DURG_5,7213.31005859375,2013,1
DURG_6,3952.7421875,2013,1
DURG_7,2786.619140625,2013,1
DURG_8,0.4231094419956207,2013,1
DURG_9,5009.70263671875,2013,1
DURG_10,139.804931640625,2013,1
DURG_1,16090.08203125,2013,1
DURG_2,0.8335006237030029,2013,1
DURG_3,9715.49609375,2013,1
DURG_4,1570.096923828125,2013,1
DURG_5,6340.7734375,2013,1
DURG_6,12864.75390625,2013,1
DURG_7,12386.552734375,2013,1
DURG_8,106.27790069580078,2013,1
DURG_9,2094.19921875,2013,1
DURG_10,696.0006103515625,2013,1
DURG_1,40103.83984375,2013,1
DURG_2,0.03911898285150528,2013,1
DURG_3,3305.822265625,2013,1
DURG_4,20075.373046875,2013,1
DURG_5,9309.947265625,2013,1
DURG_6,8263.1484375,2013,1
DURG_7,15560.888671875,2013,1
DURG_8,0.20464996993541718,2013,1
DURG_9,841.255859375,2013,1
DURG_10,2812.679443359375,2013,1
DURG_1,65626.9375,2013,2
DURG_2,0.1281977742910385,2013,2
DURG_3,5359.302734375,2013,2
DURG_4,7598.1025390625,2013,2
DURG_5,3822.062255859375,2013,2
DURG_6,27651.744140625,2013,2
DURG_7,5188.587890625,2013,2
DURG_8,260.38787841796875,2013,2
DURG_9,7389.54443359375,2013,2
DURG_10,1323.4765625,2013,2
DURG_1,11510.53515625,2013,2
DURG_2,0.007408196106553078,2013,2
DURG_3,14394.6357421875,2013,2
DURG_4,14196.7197265625,2013,2
DURG_5,6953.74560546875,2013,2
DURG_6,4017.9375,2013,2
DURG_7,4743.986328125,2013,2
DURG_8,0.29498493671417236,2013,2
DURG_9,5711.95556640625,2013,2
DURG_10,89.273681640625,2013,2
DURG_1,15612.48828125,2013,2
DURG_2,0.31484246253967285,2013,2
DURG_3,8861.4375,2013,2
DURG_4,1415.8502197265625,2013,2
DURG_5,6268.3525390625,2013,2
DURG_6,10297.3515625,2013,2
DURG_7,9506.40234375,2013,2
DURG_8,106.40540313720703,2013,2
DURG_9,1753.06298828125,2013,2
DURG_10,836.6343994140625,2013,2
DURG_1,32684.18359375,2013,2
DURG_2,1.052134394645691,2013,2
DURG_3,4056.458984375,2013,2
DURG_4,20065.1796875,2013,2
DURG_5,9334.9794921875,2013,2
DURG_6,8543.67578125,2013,2
DURG_7,15945.044921875,2013,2
DURG_8,0.055603865534067154,2013,2
DURG_9,869.69140625,2013,2
DURG_10,2889.99462890625,2013,2
DURG_1,65219.17578125,2013,3
DURG_2,0.009305549785494804,2013,3
DURG_3,3687.26171875,2013,3
DURG_4,7798.5546875,2013,3
DURG_5,3923.75634765625,2013,3
DURG_6,28990.404296875,2013,3
DURG_7,5398.17578125,2013,3
DURG_8,260.6546325683594,2013,3
DURG_9,7148.28857421875,2013,3
DURG_10,1310.63720703125,2013,3
DURG_1,541.71875,2013,3
DURG_2,0.0033788264263421297,2013,3
DURG_3,16447.03515625,2013,3
DURG_4,13557.8896484375,2013,3
DURG_5,6795.9697265625,2013,3
DURG_6,3953.8984375,2013,3
DURG_7,4862.2998046875,2013,3
DURG_8,0.17870062589645386,2013,3
DURG_9,5369.89697265625,2013,3
DURG_10,171.2158203125,2013,3
DURG_1,15325.01171875,2013,3
DURG_2,0.2050018459558487,2013,3
DURG_3,7466.716796875,2013,3
DURG_4,1098.4818115234375,2013,3
DURG_5,6086.57568359375,2013,3
DURG_6,1887.76953125,2013,3
DURG_7,9167.1552734375,2013,3
DURG_8,105.21987915039062,2013,3
DURG_9,1449.14599609375,2013,3
DURG_10,1049.2008056640625,2013,3
DURG_1,32725.6328125,2013,3
DURG_2,0.9216835498809814,2013,3
DURG_3,2133.490234375,2013,3
DURG_4,20046.029296875,2013,3
DURG_5,9282.962890625,2013,3
DURG_6,7083.9140625,2013,3
DURG_7,16034.650390625,2013,3
DURG_8,0.25397801399230957,2013,3
DURG_9,1186.07958984375,2013,3
DURG_10,2706.704345703125,2013,3
DURG_1,22127.92578125,2013,4
DURG_2,0.11444143950939178,2013,4
DURG_3,2902.591796875,2013,4
DURG_4,7951.5537109375,2013,4
DURG_5,3994.566650390625,2013,4
DURG_6,27294.80078125,2013,4
DURG_7,7938.234375,2013,4
DURG_8,260.037109375,2013,4
DURG_9,7074.94873046875,2013,4
DURG_10,1418.31591796875,2013,4
DURG_1,60.15625,2013,4
DURG_2,0.12646934390068054,2013,4
DURG_3,13474.7021484375,2013,4
DURG_4,12551.1904296875,2013,4
DURG_5,6595.91845703125,2013,4
DURG_6,5625.34375,2013,4
DURG_7,6037.9736328125,2013,4
DURG_8,0.5072045922279358,2013,4
DURG_9,5175.50927734375,2013,4
DURG_10,93.098388671875,2013,4
DURG_1,7906.6171875,2013,4
DURG_2,0.7262182831764221,2013,4
DURG_3,6686.732421875,2013,4
DURG_4,8026.35107421875,2013,4
DURG_5,5819.7431640625,2013,4
DURG_6,9976.546875,2013,4
DURG_7,828.388671875,2013,4
DURG_8,106.563232421875,2013,4
DURG_9,527.626953125,2013,4
DURG_10,919.5374755859375,2013,4
DURG_1,32451.64453125,2013,4
DURG_2,0.3039414882659912,2013,4
DURG_3,2359.5234375,2013,4
DURG_4,20014.58984375,2013,4
DURG_5,9281.408203125,2013,4
DURG_6,6471.8203125,2013,4
DURG_7,16365.5556640625,2013,4
DURG_8,0.11636555194854736,2013,4
DURG_9,1293.62060546875,2013,4
DURG_10,2704.614990234375,2013,4
