,0,reporting_year,reporting_number
DURG_8,520.342529296875,2015,3
DURG_9,2545.55517578125,2015,3
DURG_10,979.1427001953125,2015,3
DURG_1,74181.0,2015,3
DURG_2,0.10755233466625214,2015,3
DURG_3,26107.3359375,2015,3
DURG_4,20903.451171875,2015,3
DURG_5,12891.0908203125,2015,3
DURG_6,41210.41015625,2015,3
DURG_7,27640.1875,2015,3
DURG_8,1.2861579656600952,2015,3
DURG_9,3566.2802734375,2015,3
DURG_10,5194.3212890625,2015,3
DURG_1,13349.8515625,2015,4
DURG_2,0.07930652052164078,2015,4
DURG_3,1633.2421875,2015,4
DURG_4,4533.1748046875,2015,4
DURG_5,1226.7216796875,2015,4
DURG_6,22291.65625,2015,4
DURG_7,8223.1279296875,2015,4
DURG_8,260.0746154785156,2015,4
DURG_9,815.3935546875,2015,4
DURG_10,1043.794921875,2015,4
DURG_1,13455.82421875,2015,4
DURG_2,0.06627559661865234,2015,4
DURG_3,9682.8427734375,2015,4
DURG_4,1523.63037109375,2015,4
DURG_5,5414.6123046875,2015,4
DURG_6,15728.44140625,2015,4
DURG_7,1020.533203125,2015,4
DURG_8,193.35931396484375,2015,4
DURG_9,1199.6142578125,2015,4
DURG_10,1214.245849609375,2015,4
DURG_1,261.296875,2015,4
DURG_2,175.3843994140625,2015,4
DURG_3,5869.837890625,2015,4
DURG_4,11442.806640625,2015,4
DURG_5,6318.9970703125,2015,4
DURG_6,537.4296875,2015,4
DURG_7,9065.765625,2015,4
DURG_8,422.8594665527344,2015,4
DURG_9,2051.93994140625,2015,4
DURG_10,1231.2694091796875,2015,4
DURG_1,74262.140625,2015,4
DURG_2,0.15010005235671997,2015,4
DURG_3,26067.958984375,2015,4
DURG_4,20898.841796875,2015,4
DURG_5,12868.287109375,2015,4
DURG_6,41331.87890625,2015,4
DURG_7,27730.1875,2015,4
DURG_8,0.10649742931127548,2015,4
DURG_9,3549.826416015625,2015,4
DURG_10,5231.72509765625,2015,4
